用户主页url,用户名称,用户性别,ip地址,用户评论
https://space.bilibili.com/383786770,RICHED铭心,男,IP属地：广东,抖抖你的
https://space.bilibili.com/7994085,我只会躺啊,男,IP属地：广西,@利贺甜
https://space.bilibili.com/12593319,利贺甜,男,IP属地：广西,老头发力了
https://space.bilibili.com/23644954,Tom_kot,保密,IP属地：广东,唐
https://space.bilibili.com/23368551,老戴囧猪,男,IP属地：安徽,剪掉后更牙白了啊！
https://space.bilibili.com/38453521,別里科夫丶,保密,IP属地：江苏,老头疑似体力并不是很行
https://space.bilibili.com/349617751,芒果慕斯雪泡,保密,IP属地：福建,超管呢，救一下啊
https://space.bilibili.com/8230662,WinkleVanRip,保密,IP属地：山东,猪是这么叫的 哈哈哈哈
https://space.bilibili.com/12365149,あずさzzZn,女,IP属地：日本,唐
https://space.bilibili.com/343196077,满面萧然,女,IP属地：未知,因为我在底下[雫るる_清楚]
https://space.bilibili.com/457692306,季绝尘的二哈,男,IP属地：重庆,？？？
https://space.bilibili.com/336239509,扎西德嫘,女,IP属地：安徽,可爱捏
https://space.bilibili.com/3144961,立场不明确,男,IP属地：浙江,[大笑]还得是烧热水
https://space.bilibili.com/171384783,爱吃鱼的雕兄,保密,IP属地：河北,超管在哪里？
https://space.bilibili.com/104375726,雷依默蝶,保密,IP属地：黑龙江,妙啊[妙啊]
https://space.bilibili.com/37921870,월하미인,女,IP属地：云南,什么b动静[嘉然2.0_擦汗]
https://space.bilibili.com/292789645,Bili_292789645,保密,IP属地：广东,🐂
https://space.bilibili.com/129697021,乾坤翻转,男,IP属地：山东,[永雏塔菲_好热][永雏塔菲_好热][永雏塔菲_太好吃了][永雏塔菲_太好吃了]
https://space.bilibili.com/525143633,不要偷偷看我主页,保密,IP属地：贵州,呃呃，塔妖女有一手的
https://space.bilibili.com/53224754,岩烧盐,保密,IP属地：四川,真的是妖女
https://space.bilibili.com/15013866,老咸鱼骑士,男,IP属地：云南,不如詹顺菲
https://space.bilibili.com/564703,djrichter,女,IP属地：河北,老头更有力量！
https://space.bilibili.com/647238976,好想做嘉然的狗啊,男,IP属地：广西,老头发力了
https://space.bilibili.com/13675052,Mugumi惠惠,女,IP属地：浙江,电子季女喵
https://space.bilibili.com/1172438294,卧地乾坤迮,男,IP属地：山东,两眼一黑[热]
https://space.bilibili.com/38739044,BelieveQvQ,保密,IP属地：山东,我在底下
https://space.bilibili.com/85991342,我想和猫猫抢饭吃,保密,IP属地：海南,兄弟，我是史塔克
https://space.bilibili.com/379283780,下辈子别做人,女,IP属地：湖南,[热][热][辣眼睛][辣眼睛][辣眼睛]
https://space.bilibili.com/473996439,无节操漏斗君,男,IP属地：吉林,谁是你集美[微笑]
https://space.bilibili.com/432133610,残雪Ethereal,保密,IP属地：江西,这玩意能上热门各位都有责任🤣
https://space.bilibili.com/27623058,光之魂者,男,IP属地：四川,热三天了都[永雏塔菲_喵喵拳]
https://space.bilibili.com/511937050,望美人兮纸一方,保密,IP属地：福建,主播热水器有一手的
https://space.bilibili.com/8484682,小坨坨儿,男,IP属地：广东,小菲可爱喵[永雏塔菲_亲嘴]
https://space.bilibili.com/34936385,Aslowly,保密,IP属地：河南,热水器仙人
https://space.bilibili.com/650786043,关于猫猫狗,保密,IP属地：新加坡,呃呃
https://space.bilibili.com/492952612,合理不合理吗,保密,IP属地：浙江,笑死我了
https://space.bilibili.com/261671752,想吃水煮虾滑,男,IP属地：湖北,纯路人，这是她的直播特色吗[永雏塔菲_疑惑]
https://space.bilibili.com/158519760,土御门胡桃桃,保密,IP属地：江苏,@贵州上单
https://space.bilibili.com/45307508,千页叠纸,保密,IP属地：江苏,[UP_1265680561_啊啊]
https://space.bilibili.com/35843441,PROximiTY无限,女,IP属地：湖南,逆天
https://space.bilibili.com/10235511,灰烬大人_,男,IP属地：浙江,真的很离谱
https://space.bilibili.com/347506142,和风_rain,男,IP属地：河南,老头轻点啊[大哭][大哭][大哭]
https://space.bilibili.com/404523719,justBlameMe,男,IP属地：安徽,逆天
https://space.bilibili.com/475775956,远山淡影あ,女,IP属地：重庆,谔谔
https://space.bilibili.com/43875908,不愧是欺霜大人,保密,IP属地：浙江,[永雏塔菲_嘤嘤嘤]
https://space.bilibili.com/436358890,亲爱的中湟,保密,IP属地：山东,发生什么事
https://space.bilibili.com/34253902,Divine_W,男,IP属地：江苏,taffy的新电脑 2022.7.17~2022.8.2 享年2星期[UP_1265680561_升天]
https://space.bilibili.com/440829587,花露喵,男,IP属地：江苏,穷有穷的玩法
https://space.bilibili.com/107614938,暗林a,保密,IP属地：山西,不是，这能发出来就离谱
https://space.bilibili.com/32650591,正在使用小型玉藻十字,保密,IP属地：内蒙古,@wachsen
https://space.bilibili.com/22493271,菜之恶魔犹格儿,男,IP属地：江苏,@春日野穹officialヾ
https://space.bilibili.com/13006767,鬼剑灬红眼,保密,IP属地：广西,这主播在干什么
https://space.bilibili.com/354349874,paul7iner-,保密,IP属地：上海,👁️👁️
https://space.bilibili.com/609655817,_藤原原子_,保密,IP属地：广西,[永雏塔菲_不理你了]
https://space.bilibili.com/1268203204,硼学家,保密,IP属地：黑龙江,说实话这样真的过分了
https://space.bilibili.com/494002254,24号混凝土-,保密,IP属地：浙江,老头发力了
https://space.bilibili.com/178973976,波波斯基88,保密,IP属地：河北,空间一套cfm装扮试用 自提喵[永雏塔菲_摸头]
https://space.bilibili.com/38669877,狗粮总管,男,IP属地：重庆,@来自烧普 老头发力了捏
https://space.bilibili.com/507556530,笠宮胡桃,男,IP属地：重庆,老头轻点😭
https://space.bilibili.com/1072572729,居酒屋ww,保密,IP属地：湖南,这是否😰😰😰
https://space.bilibili.com/35529691,喜欢对7的秀一,保密,IP属地：陕西,破案了，有老头[永雏塔菲_晕了][永雏塔菲_晕了][永雏塔菲_晕了]
https://space.bilibili.com/451440025,b站永雏塔菲,男,IP属地：河北,毕业 萌宠 情感
https://space.bilibili.com/2036066246,仙蒙0u0,保密,IP属地：广东,呃呃
https://space.bilibili.com/200376765,御坂14974号,男,IP属地：河南,@霂音
https://space.bilibili.com/2098158386,sunaumi1145,保密,IP属地：广东,一点内味都没有[傲娇]
https://space.bilibili.com/454316628,我真不是星星,保密,IP属地：河南,[茉吱Mojuko_？？？][茉吱Mojuko_汗]
https://space.bilibili.com/268844609,猫猫砂糖酱,男,IP属地：广西,是不是老头在发力[鹿乃_邪魅一笑]
https://space.bilibili.com/382424027,刚酱的三级账号,男,IP属地：安徽,真的逆天喵
https://space.bilibili.com/17081342,黄焖鸡稀饭,男,IP属地：上海,我们为什么要说“别急”？别急是一种态度，一种张弛有度，一种不急不躁，一种泰然自若。遇到羞辱急于还击，是莽夫，“别急”教我们谦让三分、以理服人；遇到挫折羞愤不已，是愚夫，“别急”教我们另辟蹊径、以智取胜。“别急”体现的是中华儒家的中庸之道，体现的是虚怀若谷、谦逊祥和的人生哲理，所谓“心静即声淡，其间无古今”，学会“别急”，方能成长，方能成熟，方能于世间百态中左右逢源、处变不惊。
https://space.bilibili.com/259555702,严辉秀才-勤三郎,男,IP属地：浙江,这期视频的文案，真是看几遍也看不够的，愿称其为一种冷峻的幽默感。看似置身事外淡淡地叙述，偶有玩笑话穿插其间，文字背后的情感却足以动人至落泪。配合上几乎不加额外修饰的镜头画面，这部视频便不再是普通的视频，更像是一部微缩的纪录，一场时长极短的电影，似乎有些乏善可陈，匆匆而过转眼就迎来结束，这又何其像是“普通人的一生”。
https://space.bilibili.com/12365149,あずさzzZn,女,IP属地：日本,怎么在喘啊[UP_1265680561_疑惑][UP_1265680561_疑惑]
https://space.bilibili.com/1659880119,不爱讲话的高文,保密,IP属地：山西,菲子，叔今年三十有八了，离婚带俩娃，生活的冷酷磨没了叔的棱角，但磨不掉叔向往爱与自由的灵魂。叔前半生很苦，在大润杀了二十多年的鱼，本来以为我的心已经跟鱼一样冰冷，但是看到你，叔才知道其实叔还年轻 ，叔没啥钱也没啥能给你的，手里只有两个硬币，一个点赞还有一个收藏，别嫌弃叔，叔每天都觉得青春在一点点走掉，听着时钟滴答滴答的声音擦眼泪，叔真的好累，幸好有你，菲子，不然叔都熬不下去了。😢
https://space.bilibili.com/11221641,你说你凡不凡,男,IP属地：浙江,你这背景是假的
https://space.bilibili.com/281423321,米莎伊尔,男,IP属地：河南,下面有人吧，所以在抖
https://space.bilibili.com/435241478,约合机危,保密,IP属地：陕西,不愧是热水器之王
https://space.bilibili.com/56806475,那就寄好了,男,IP属地：山东,全都给你了[害羞]
https://space.bilibili.com/152271993,爱吃团子的阿比酱,女,IP属地：上海,牛角尖尖
https://space.bilibili.com/325662705,专杀米斯达,女,IP属地：上海,为什么抖？下面是我啊，我中途控制不住了直接在那里强，导致塔菲在狂叫
https://space.bilibili.com/8030163,我需要一份三明治,男,IP属地：广东,@我鲜睡了
https://space.bilibili.com/16009056,我鲜睡了,男,IP属地：上海,可爱捏
https://space.bilibili.com/38207667,CJ嘉,保密,IP属地：广东,哟，你脸红啦[初音未来_GKD]
https://space.bilibili.com/452470555,山止川行゛,男,IP属地：天津,正中小菲柱[永雏塔菲_嘲笑][永雏塔菲_嘲笑]
https://space.bilibili.com/345936233,绝无回旋的地余地,保密,IP属地：江苏,关爱唐氏儿童
https://space.bilibili.com/97055242,EOE发电站,男,IP属地：广东,这下透明人间了
https://space.bilibili.com/1302623,玄煜v,男,IP属地：陕西,唐氏综合征
https://space.bilibili.com/630317369,秘神隐姿,保密,IP属地：内蒙古,老头要冲刺了[调皮]
https://space.bilibili.com/6460459,Fox-tail,保密,IP属地：福建,关爱唐氏儿童
https://space.bilibili.com/631531517,特摄小陈,男,IP属地：江苏,观音坐莲？
https://space.bilibili.com/1909442786,你滴威廉,保密,IP属地：山西,什么KoreanBJ[疑惑]
https://space.bilibili.com/441974618,草时逆,保密,IP属地：河北,[猫雷Nyaru_汗]
https://space.bilibili.com/402084920,卡莎想要努力变高,男,IP属地：山东,老头轻点喵[永雏塔菲_嘤嘤嘤][永雏塔菲_嘤嘤嘤]
https://space.bilibili.com/84495310,LDTP丶,保密,IP属地：四川,好的喵[小电视_笑]
https://space.bilibili.com/397322827,Twistzz_zz,男,IP属地：云南,狠狠的路段喵
https://space.bilibili.com/398096687,腐烂的你听得到吗_,保密,IP属地：安徽,[永雏塔菲_闪亮登场][永雏塔菲_闪亮登场][永雏塔菲_闪亮登场]
https://space.bilibili.com/18915862,永雏橘子星,男,IP属地：上海,呜呜呜 大菲得年底
https://space.bilibili.com/14012314,洋次郎的新专辑,男,IP属地：黑龙江,@睡觉的时候我不困_
https://space.bilibili.com/476663105,霂宫真,男,IP属地：吉林,最喜欢的一集
https://space.bilibili.com/442621600,シュワ友,女,IP属地：北京,这动作，这声音，这背后的老头和鸟鸟。姿势不华丽但深邃，动作不跌宕起伏但引人入胜。世上第一快乐的人就是不需对别人负责的人，第二快乐的人就是从不回头看的人，遗憾谁没有呢。排除万难去争取胜利。看完的最后，替塔菲淡淡的遗憾，又有淡淡的暖心。
https://space.bilibili.com/41879424,Tired先生,保密,IP属地：四川,老头用点力[永雏塔菲_好热]
https://space.bilibili.com/388396016,吉良吉影的喵-,男,IP属地：广东,嗨呀 是我呀！
https://space.bilibili.com/161646831,落落子zako,女,IP属地：浙江,我的二婶塔菲
https://space.bilibili.com/409724275,帅旧暮,男,IP属地：山东,笑死我了
https://space.bilibili.com/388934385,橘橙子哒哒,男,IP属地：安徽,已经变成了对塔菲日思夜想的样子了，真是没出息啊
https://space.bilibili.com/297675782,AA我的AA嘿嘿,男,IP属地：上海,"一个塔菲
两个学长
三个小时[doge]"
https://space.bilibili.com/244861363,Glitter1883,保密,IP属地：河南,[永雏塔菲_震惊][永雏塔菲_震惊][永雏塔菲_震惊]
https://space.bilibili.com/90535160,两只老鸽子,女,IP属地：天津,蚌
https://space.bilibili.com/176591409,ちはや愛音-official,男,IP属地：江苏,"平凡但是高贵。
这是我今年看过最高级的视频。
真实生活的图片配上幽默的文案，叙述了动力的一生，像看了一篇名家的绝招加速剂。
第一次见识到了以视频作为载体，能呈现出这种高级的东西。
真的牛逼[支持]"
https://space.bilibili.com/342037395,薛定谔の摆烂,保密,IP属地：河北,啊～在颤抖我的身体
https://space.bilibili.com/359457746,云之铃233,保密,IP属地：青海,🤣
https://space.bilibili.com/780280,为美好的未来奋斗吧,男,IP属地：福建,好可爱啊！大家一起三连支持一下ha
https://space.bilibili.com/5050487,木兰容,保密,IP属地：云南,水管工可以吗[永雏塔菲_好热][永雏塔菲_好热][永雏塔菲_好热]
https://space.bilibili.com/23779730,森川鳴,保密,IP属地：广西,你这标签打太多了吧，成分混杂啊[哦呼]
https://space.bilibili.com/15427941,TorinFord,男,IP属地：贵州,我爱塔叠我要给塔叠爆金币[永雏塔菲_令人兴奋][永雏塔菲_令人兴奋][永雏塔菲_令人兴奋]
https://space.bilibili.com/444428684,乃澪三,女,IP属地：福建,嗯…
https://space.bilibili.com/32233529,龟壳享受者-纯良人格,保密,IP属地：河南,[永雏塔菲_好热][永雏塔菲_好热][永雏塔菲_好热][永雏塔菲_好热][永雏塔菲_好热][永雏塔菲_好热][永雏塔菲_好热][永雏塔菲_好热][永雏塔菲_好热][永雏塔菲_好热][永雏塔菲_好热]
https://space.bilibili.com/231680904,橙色芭樂,男,IP属地：天津,老头别抖了[永雏塔菲_令人兴奋]😭
https://space.bilibili.com/20398735,二阶堂朱里,男,IP属地：湖北,张顺飞，菲菲公主，永雏塔菲，你们干脆组成个双糖组合得了
https://space.bilibili.com/18763039,平安阿婵,男,IP属地：新疆,什么大唐双龙传
